"completion_timestamp","previous_assignee","due_date","description","title","responsible_role","overridden_by","acknowledged_timestamp","event_id","override_flag","assigned_user","override_timestamp","category","progress_notes","status","order","id","created_date","updated_date","created_by_id","created_by","is_sample"
"","","","","Remaining Balance and Headcount DUE","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","13","6a0c76a4f7c23a2b0e7edd45","2026-05-19T14:41:40.894000","2026-05-19T14:41:40.894000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","12","6a0c76a4f1f5354333bb870f","2026-05-19T14:41:40.653000","2026-05-19T14:41:40.653000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","11","6a0c76a4c8a911db3dc51252","2026-05-19T14:41:40.336000","2026-05-19T14:41:40.336000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","10","6a0c76a43bf44767af8ff0a3","2026-05-19T14:41:40.116000","2026-05-19T14:41:40.116000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","9","6a0c76a32761ba7482b05970","2026-05-19T14:41:39.854000","2026-05-19T14:41:39.854000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","8","6a0c76a3acc0bf1743e42c94","2026-05-19T14:41:39.626000","2026-05-19T14:41:39.626000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","7","6a0c76a3167dd70ef961fc39","2026-05-19T14:41:39.373000","2026-05-19T14:41:39.373000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","6","6a0c76a38ecfedc1cc89b50f","2026-05-19T14:41:39.142000","2026-05-19T14:41:39.142000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","5","6a0c76a2307fd792362bd259","2026-05-19T14:41:38.906000","2026-05-19T14:41:38.906000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","4","6a0c76a2a0c44308343cc226","2026-05-19T14:41:38.490000","2026-05-19T14:41:38.490000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Workflow document","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","3","6a0c76a272bc4af85a9e0ee9","2026-05-19T14:41:38.197000","2026-05-19T14:41:38.197000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Is it documented in Fareharbor?","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","2","6a0c76a1dfcbf7a2713020dc","2026-05-19T14:41:37.980000","2026-05-19T14:41:37.980000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we update in Sales Alert of Slack?","Admin","","","6a0c76a0009f23e0171ba780","false","","","Checklist","","Not Acknowledged","1","6a0c76a14fc4e36f6ac81e2d","2026-05-19T14:41:37.740000","2026-05-19T14:41:37.740000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","16","6a074112f79c317199d4d2dc","2026-05-15T15:51:46.924000","2026-05-15T15:51:46.924000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","15","6a074112c8399450c39a609b","2026-05-15T15:51:46.688000","2026-05-15T15:51:46.688000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","14","6a074112e054d051d2da8d53","2026-05-15T15:51:46.433000","2026-05-15T15:51:46.433000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","13","6a074112a2e44f87e999f16d","2026-05-15T15:51:46.212000","2026-05-15T15:51:46.212000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","12","6a0741119724649a94087778","2026-05-15T15:51:45.943000","2026-05-15T15:51:45.943000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","11","6a074111efd8e9601ad60663","2026-05-15T15:51:45.700000","2026-05-15T15:51:45.700000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","10","6a074111b69f44d0417e5a25","2026-05-15T15:51:45.463000","2026-05-15T15:51:45.463000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","9","6a074111430d50d2033916c0","2026-05-15T15:51:45.213000","2026-05-15T15:51:45.213000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","8","6a07411044c10d1f56078f2f","2026-05-15T15:51:44.942000","2026-05-15T15:51:44.942000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","7","6a0741109724649a94087775","2026-05-15T15:51:44.714000","2026-05-15T15:51:44.714000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","6","6a074110a294323f5bd84d9a","2026-05-15T15:51:44.446000","2026-05-15T15:51:44.446000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","5","6a07411027f8fff4dc564722","2026-05-15T15:51:44.226000","2026-05-15T15:51:44.226000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","4","6a07410f040d16a4c642cd00","2026-05-15T15:51:43.910000","2026-05-15T15:51:43.910000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Workflow document","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","3","6a07410fa98c7f324efdd2eb","2026-05-15T15:51:43.670000","2026-05-15T15:51:43.670000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Is it documented in Fareharbor?","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","2","6a07410f16d26efb4c29ae53","2026-05-15T15:51:43.347000","2026-05-15T15:51:43.347000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we update in Sales Alert of Slack?","Admin","","","6a07410de407d7faa7de6a3f","false","","","Checklist","","Not Acknowledged","1","6a07410fd17fb49e86bd4159","2026-05-15T15:51:43.096000","2026-05-15T15:51:43.096000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","16","6a0723c58bce55bff9bf61c2","2026-05-15T13:46:45.169000","2026-05-15T13:46:45.169000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","15","6a0723c43e2559505746d5f2","2026-05-15T13:46:44.912000","2026-05-15T13:46:44.912000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","14","6a0723c4fa1a1d7a00228588","2026-05-15T13:46:44.669000","2026-05-15T13:46:44.669000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","13","6a0723c4f57c5ef1dab26a7a","2026-05-15T13:46:44.420000","2026-05-15T13:46:44.420000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","12","6a0723c45ef9ee092e7d0ab4","2026-05-15T13:46:44.165000","2026-05-15T13:46:44.165000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","11","6a0723c3acaf196e2d9f496f","2026-05-15T13:46:43.971000","2026-05-15T13:46:43.971000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","10","6a0723c3239d7cfaaf9eaf7d","2026-05-15T13:46:43.733000","2026-05-15T13:46:43.733000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","9","6a0723c3f6fd7b65926c3984","2026-05-15T13:46:43.489000","2026-05-15T13:46:43.489000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","8","6a0723c3efd835d0d72e288e","2026-05-15T13:46:43.247000","2026-05-15T13:46:43.247000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","7","6a0723c328bec3e24af15694","2026-05-15T13:46:43.009000","2026-05-15T13:46:43.009000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","6","6a0723c2e5460bc6dc5f986f","2026-05-15T13:46:42.828000","2026-05-15T13:46:42.828000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","5","6a0723c2a0448cc0a3188ee2","2026-05-15T13:46:42.526000","2026-05-15T13:46:42.526000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","4","6a0723c286b7e62f7eb35f11","2026-05-15T13:46:42.299000","2026-05-15T13:46:42.299000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Workflow document","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","3","6a0723c278c577b054fa6160","2026-05-15T13:46:42.062000","2026-05-15T13:46:42.062000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Is it documented in Fareharbor?","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","2","6a0723c1e793da7f2e393dcf","2026-05-15T13:46:41.805000","2026-05-15T13:46:41.805000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we update in Sales Alert of Slack?","Admin","","","6a0723c02815314b89528e88","false","","","Checklist","","Not Acknowledged","1","6a0723c10470366c6b0949c9","2026-05-15T13:46:41.628000","2026-05-15T13:46:41.628000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","6a034f15c764aa406563cb58","false","","","Checklist","","Not Acknowledged","16","6a034f1c0c07b8e4d79d2a25","2026-05-12T16:02:36.447000","2026-05-12T16:02:36.447000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","6a034f15c764aa406563cb58","false","","","Checklist","","Not Acknowledged","15","6a034f1cc68bb5dfc41f277c","2026-05-12T16:02:36.252000","2026-05-12T16:02:36.252000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","6a034f15c764aa406563cb58","false","","","Checklist","","Not Acknowledged","14","6a034f1cd6849a2761bce5dd","2026-05-12T16:02:36.028000","2026-05-12T16:02:36.028000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","6a034f15c764aa406563cb58","false","","","Checklist","","Not Acknowledged","13","6a034f1b0c1f7b1250d473f7","2026-05-12T16:02:35.789000","2026-05-12T16:02:35.789000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","6a034f15c764aa406563cb58","false","","","Checklist","","Not Acknowledged","12","6a034f1b58b960d1e8196fcc","2026-05-12T16:02:35.533000","2026-05-12T16:02:35.533000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","6a034f15c764aa406563cb58","false","","","Checklist","","Not Acknowledged","11","6a034f1b9f5de6f8197fcd76","2026-05-12T16:02:35.255000","2026-05-12T16:02:35.255000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","6a034f15c764aa406563cb58","false","","","Checklist","","Not Acknowledged","10","6a034f1b45591edf0c6cdd78","2026-05-12T16:02:35.071000","2026-05-12T16:02:35.071000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","6a034f15c764aa406563cb58","false","","","Checklist","","Not Acknowledged","9","6a034f1ab92a677615828d5a","2026-05-12T16:02:34.839000","2026-05-12T16:02:34.839000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","6a034f15c764aa406563cb58","false","","","Checklist","","Not Acknowledged","8","6a034f1a12317ff4a59dbcd4","2026-05-12T16:02:34.641000","2026-05-12T16:02:34.641000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
